K14018	409219
K25532	411495
K10479	411991
K14009	413613
K14005	409968
K11155	552377
K14004	410030
K14016	412868
K14015	409841
K19970	410539
K24841	725963
K13356	100578329
K13356	100578814
K02090	408325
K13356	552110
K11433	102653839
K00804	727189
K07192	726243
K15033	410376
K12670	552051
K10146	409222
K05648	414029
K22738	412439
K04547	725453
K19283	412301
K13517	552342
K08267	413223
K09560	411171
K06058	724935
K19601	726433
K18078	102655054
K17619	102653960
K08596	725270
K18669	411871
K05736	726405
K04428	409125
K04730	551608
K07359	413153
K07209	726760
K17541	413759
K05125	408922
K05125	725150
K05128	408278
K07189	100578066
K17570	100578512
K17606	102656107
K01283	726599
K17732	100579052
K01273	409231
K01273	412926
K01273	552636
K08654	408618
K09648	102654681
K13051	100578894
K03120	410753
K14650	727574
K03130	725044
K03127	102653702
K09031	724169
K09048	100576912
K14780	725837
K15464	409667
K11600	412345
K12504	412735
K12505	551463
K00816	724811
K01047	406141
K14621	725668
K01883	725909
K01873	727495
K01875	102655284
K11140	551224
K10273	726706
K11844	725435
K26076	409350
K11262	552286
K15290	408613
K15323	100576272
K15322	100576366
K01027	409157
K15294	552844
K15296	552830
K15306	412315
K15305	413494
K01476	552556
K14008	411006
K10744	412488
K11653	412046
K11668	725795
K11669	409994
K11672	551521
K05955	551732
K10350	409106
K14010	410172
K14011	409584
K08492	551467
K15791	412569
K19948	412959
K01587	551966
K09396	725966
K01374	551290
K06114	551291
K01441	551419
K02513	551445
K04506	410808
K04510	551508
K03362	551517
K00507	551527
K09556	551546
K06229	410354
K11488	725717
K10373	408583
K02649	408577
K10428	408585
K03109	725743
K09057	408449
K06027	725680
K10443	410191
K10417	726015
K02266	726042
K12319	408880
K09533	411060
K01931	724242
K12185	724720
K12172	726272
K12236	412455
K12272	410469
K12303	412620
K12349	409628
K12351	412170
K12353	551484
K08056	409911
K04430	410575
K04657	410035
K06234	410157
K09488	550968
K02830	551008
K08272	409886
K04370	725855
K01540	725991
K05725	724973
K02296	725614
K11314	408384
K05727	725928
K08819	409965
K01373	408851
K06129	552091
K11143	412174
K01446	412484
K01201	409708
K01201	409709
K01205	551437
K01137	550869
K10269	724642
K11651	412077
K11501	725879
K01136	724550
K01158	413489
K04496	409158
K11414	551260
K09561	551229
K01285	551273
K01784	409499
K08049	552535
K10362	726044
K11494	552695
K11494	408321
K11540	410408
K10627	725208
K10632	409251
K10524	100187709
K01187	411257
K09186	408716
K10571	551371
K11803	412932
K11996	724496
K09884	410915
K04453	551131
K00502	411200
K12318	408879
K08066	408615
K00522	408663
K09448	408616
K11804	408820
K11790	412472
K09288	551682
K01077	551687
K11789	412676
K09667	551425
K09378	410304
K06051	410351
K06052	411086
K02326	726923
K11671	726946
K04447	726002
K12323	724571
K24200	551871
K05702	410161
K04508	410184
K05128	410190
K09552	410289
K01104	725118
K09086	726594
K12667	412045
K01431	409250
K01897	409515
K03954	413340
K06272	413354
K11852	413357
K10317	413363
K04677	413371
K11420	413388
K04431	413389
K09562	409521
K07830	409529
K11412	409532
K01092	409693
K08496	412913
K05126	412667
K01079	412674
K10844	412700
K04507	412708
K03354	412712
K01410	412784
K05605	412796
K11140	412808
K11416	412846
K11447	412863
K01192	409334
K10590	409382
K11415	552701
K11417	413728
K06685	409540
K10878	726963
K00106	724718
K16330	412233
K05313	412949
K10588	408749
K11824	411147
K00106	724933
K00507	107965749
K00799	725942
K10410	551085
K00006	726445
K02272	726297
K10409	552070
K07963	409166
K11463	409170
K12741	552027
K02449	409462
K01950	409487
K07766	409489
K00264	413372
K01049	406104
K00140	409736
K02936	409528
K08827	725406
K05956	726822
K03237	726500
K11592	552127
K11584	551258
K02947	409552
K03676	727309
K01512	724904
K02180	410050
K11252	724633
K01057	551785
K04802	727275
K03033	551550
K11086	409356
K00565	412277
K02128	409148
K00901	551069
K01641	413763
K03671	409451
K04565	409398
K10885	552750
K11436	412580
K08856	412070
K01869	412282
K04799	412308
K01870	726483
K01251	551762
K03250	551242
K01754	552523
K09313	551460
K09481	724188
K00784	726874
K04703	412008
K03036	408397
K03039	409168
K05765	725718
K01952	552657
K09578	551817
K07943	411085
K08334	408834
K07374	550827
K03671	410120
K11251	724678
K09650	412194
K03017	412547
K11267	551462
K06965	551216
K00901	408809
K01895	409624
K03035	409880
K03144	412010
K00012	413356
K03124	411965
K10881	552741
K01409	413534
K08824	413286
K03259	551901
K03650	725337
K00963	412069
K01578	552823
K06699	725550
K00587	726380
K02134	552682
K00604	726626
K09580	551435
K00453	410828
K03165	552787
K10877	552169
K11251	551779
K00798	552180
K06201	725954
K01527	726620
K09114	724047
K01858	551143
K00940	409861
K00981	551231
K04676	409301
K03948	552809
K08516	552555
K02145	551093
K10843	551734
K09215	410399
K06698	410403
K02207	410838
K00876	410076
K01883	411167
K11088	724533
K02976	726789
K04649	726145
K02957	551125
K05931	411458
K01489	727234
K00621	411757
K04393	411134
K10389	411508
K04798	552807
K02564	409520
K00417	551757
K02997	409202
K00671	552485
K04515	551691
K03522	551710
K00161	551103
K03120	550692
K02599	413289
K01889	413139
K07023	552514
K08875	551424
K01756	410482
K07203	409393
K01265	551771
K02325	724891
K03038	408413
K03246	409258
K04079	411700
K11585	410395
K02915	727128
K00029	409682
K02979	724531
K07375	410996
K06063	551225
K02726	409802
K10875	409447
K00602	412467
K00128	550687
K09880	411809
K03940	408909
K00237	725566
K02150	552720
K01443	551952
K08824	411507
K00486	551858
K02922	552494
K03015	552599
K00948	551448
K00457	725400
K00685	412018
K02941	550711
K10849	551316
K06671	727407
K00967	551931
K03264	408573
K08339	551057
K00901	413071
K02943	725884
K02152	551961
K04564	410082
K03538	727419
K03241	411974
K06704	409611
K05758	551784
K10752	552200
K07942	724676
K09250	725076
K08193	550691
K09613	551410
K10580	409386
K11374	412937
K02870	550715
K08054	552528
K03678	551855
K04456	413430
K02209	551903
K10599	408750
K10141	411048
K04354	410604
K09272	726058
K01613	727050
K02985	551330
K10841	724695
K01265	724879
K00033	552712
K06070	412608
K03065	409198
K03252	551184
K11130	724638
K03521	410308
K01634	551593
K10416	411816
K02962	724233
K06820	410785
K06662	724559
K06678	413691
K07179	550969
K01724	411607
K00940	412782
K03349	411942
K02729	551956
K00868	552663
K02320	725611
K00858	408470
K09355	408763
K02731	410095
K11269	726742
K00234	550667
K02540	411640
K07375	410994
K06125	724350
K02147	551721
K09498	551295
K03687	551769
K02136	552699
K01194	410795
K03141	550895
K08341	725184
K02900	552318
K00831	412670
K08337	726637
K02885	724186
K08490	552117
K03137	724355
K08991	725951
K08734	724296
K03593	551442
K01262	409172
K11251	552322
K02857	412319
K11275	725238
K03178	410958
K09493	409134
K02133	551766
K00286	412234
K10751	551918
K01940	412923
K00665	411959
K08826	408664
K03128	409906
K01870	551629
K02989	409728
K06185	413252
K02263	412396
K04392	551554
K11324	408575
K00275	409066
K01939	409299
K00856	408441
K02151	552476
K11253	725272
K08851	409272
K03126	410305
K01074	408426
K10435	411870
K08193	552293
K08816	551773
K06677	412035
K10908	725579
K03234	409167
K07964	725623
K10391	411226
K04412	410208
K04352	410811
K03022	411191
K00966	409329
K13347	551171
K13348	727505
K14964	413573
K13102	411491
K05677	552495
K09067	724458
K13143	411711
K13355	413491
K13105	725042
K10405	726506
K01719	408847
K01881	726436
K09527	410037
K03357	413293
K04567	551538
K00720	411552
K00864	409199
K06630	408951
K01255	410627
K09494	409809
K03509	726583
K01277	412232
K00026	408950
K02910	413875
K01372	724901
K07936	410280
K00558	726540
K13356	551233
K11187	552429
K13096	409536
K13098	552303
K13091	552289
K13106	408712
K13238	552000
K12897	725195
K12795	551201
K12896	727087
K12891	409862
K01598	412189
K13092	409497
K13108	410672
K13110	412412
K13089	552452
K02087	409590
K13099	551827
K13115	551191
K13138	411469
K13142	413625
K11519	727262
K07904	551603
K05096	413303
K04671	413895
K12581	551045
K12494	411463
K11248	551100
K00910	413197
K12486	550748
K12495	413410
K04405	726612
K10887	726638
K12488	413683
K12890	410040
K25471	410601
K13342	413880
K13343	552256
K13288	725736
K13250	551559
K13093	408387
K13344	727257
K13345	552596
K13094	410688
K13095	411122
K13154	552308
K13338	413666
K13191	409283
K13196	411629
K12169	410136
K12174	411718
K12181	408424
K04681	411627
K01784	411633
K10770	411649
K11315	411658
K08791	411678
K10456	411679
K12191	552786
K12182	410510
K12196	409756
K03440	100577346
K03440	724767
K10645	550708
K07827	410812
K12200	412662
K12231	726254
K03964	551660
K12194	411857
K01099	412731
K12190	412076
K05127	410685
K04511	410724
K06276	410732
K08776	410769
K12161	551580
K12189	412381
K12186	551408
K12173	412589
K08770	412353
K05613	406113
K00501	408930
K00623	408934
K00693	552328
K10582	412360
K01519	726205
K12198	408939
K11662	409765
K11862	413699
K11864	552601
K11438	408925
K04079	408928
K13100	724331
K13103	408611
K11858	409985
K11860	408678
K11866	724789
K10593	409099
K11885	552049
K12183	409438
K07192	551337
K01697	551341
K04280	551388
K10350	725599
K11863	410162
K04512	409001
K12195	410883
K11147	412304
K10442	551868
K03122	412268
K06279	412172
K08703	408855
K00472	408862
K09100	410669
K11493	410681
K04445	411630
K10719	406152
K03506	725835
K05658	551167
K11268	552245
K03515	726862
K06704	410609
K08735	725348
K02156	412427
K11293	727229
K03950	551042
K10842	412613
K08811	411093
K00710	410470
K03942	408367
K00232	412020
K01639	725646
K03868	408691
K08765	550695
K03231	544670
K11251	725450
K09540	412505
K01892	410806
K11341	412705
K03131	409735
K02975	724369
K03136	411786
K06641	551949
K00016	411188
K01001	552327
K00626	726218
K10755	551540
K02146	409946
K03011	552458
K00940	724131
K01951	409846
K03108	726435
K02905	724631
K01886	413718
K00413	413605
K01619	551986
K11338	726816
K02987	550651
K09567	726409
K02357	408352
K03849	551841
K02927	725943
K03063	410026
K03014	410494
K03626	551157
K11128	413686
K03107	552776
K02903	552774
K02984	413296
K04555	552779
K06626	411327
K10704	409920
K02980	725147
K04739	412714
K03217	408349
K02324	409673
K03952	409473
K08342	552197
K05863	406075
K10684	410872
K10807	725673
K05757	408901
K09595	409870
K08343	552315
K00710	411799
K00286	408859
K10754	413807
K00759	413601
K07562	552010
K06093	724977
K03341	552745
K00726	410105
K08193	412220
K08874	410502
K09680	726156
K11126	692346
K01597	725817
K03164	724215
K03846	413917
K02974	408799
K03424	412378
K01681	409485
K02932	552241
K01889	552768
K04078	552531
K00311	552343
K04077	409384
K10418	725312
K06636	411589
K02736	411520
K03953	551866
K04441	411915
K02896	724142
K04688	552549
K03026	552353
K02725	552654
K10688	409100
K09528	410294
K06316	412489
K00901	412355
K02137	409236
K10739	725418
K03257	411989
K00962	413542
K00968	412303
K00757	411599
K05759	406154
K11842	552660
K09502	724368
K08635	408973
K09512	408966
K00547	725816
K08960	412108
K09487	412150
K10263	412155
K05749	412169
K10412	724529
K06130	409201
K09659	727186
K03872	409140
K12199	727354
K12179	410195
K12175	409357
K12193	410607
K12176	409062
K01176	406114
K25004	100578936
K06101	727238
K12168	409385
K12164	409766
K12180	411843
K12178	551284
K12177	552384
K12185	726422
K04348	411046
K01077	410530
K10631	410541
K04439	409006
K12046	411184
K04728	725613
K11718	412198
K11851	409403
K12275	410916
K15336	410512
K00207	410207
K06564	551012
K17499	552412
K01469	725665
K08957	410129
K11971	552305
K11980	408648
K11981	411585
K01969	410554
K07375	410559
K11304	413101
K11254	406132
K11254	725230
K11279	550824
K12382	408808
K12484	413208
K11793	411797
K07511	409150
K08731	409405
K12485	409274
K02367	726216
K02140	726222
K00164	408286
K09275	725290
K03263	552572
K00364	552316
K02355	411351
K05755	726301
K02685	551739
K11253	552116
K00643	413228
K02934	409479
K06688	410992
K11251	725308
K01893	551088
K01512	552639
K11252	725344
K03783	408299
K01836	725539
K03031	552838
K03013	413110
K02940	551107
K11252	726447
K08193	410920
K02880	413470
K08870	410169
K02603	408512
K02929	411515
K10393	409727
K04797	411936
K01425	408991
K02882	409832
K11367	724599
K07375	408782
K10364	552486
K03262	408979
K02891	552632
K03231	408385
K01887	552307
K00235	551169
K10420	551652
K11247	408623
K00826	412889
K06874	411230
K11517	552771
K10597	412219
K11594	408276
K01681	408446
K00605	410550
K06997	551119
K09275	411079
K03685	410968
K02901	412266
K10732	412072
K09397	724315
K00134	410122
K08155	408517
K02516	410664
K08798	410717
K02872	551418
K00162	412522
K08193	410566
K03006	550829
K03544	411141
K02541	552642
K01283	408536
K03061	551343
K02981	409326
K02216	413964
K02993	552564
K00507	412166
K06072	410763
K03936	411411
K00665	412815
K02265	552610
K03232	552649
K00507	727166
K02155	406076
K06067	411503
K06628	410073
K11578	725793
K00645	412286
K00411	411183
K02923	725383
K02321	724926
K08803	411980
K03143	411231
K08518	408267
K03251	409550
K01866	552025
K01596	412843
K02148	411892
K09495	409296
K10411	725762
K02331	725618
K02732	411695
K02917	409599
K03233	551211
K00029	411813
K03020	725633
K02183	551859
K03023	411164
K03260	411154
K02149	411295
K02358	408328
K00232	552757
K10365	409581
K04043	408605
K03844	552533
K01456	409032
K05236	550806
K00852	551282
K02353	409050
K02912	406099
K01937	551835
K11087	552559
K02734	409978
K01873	411734
K03133	727023
K05546	551205
K10777	726551
K00600	411796
K08291	410632
K08495	413915
K08288	552747
K01493	408883
K02866	409589
K01867	727582
K09571	412287
K10848	725405
K07442	411509
K09497	409825
K08956	552166
K09458	413655
K01082	411106
K00456	726371
K02964	552726
K10579	409225
K01755	551670
K11131	413805
K11090	411833
K00815	725204
K10685	409191
K02983	552106
K03030	410072
K01875	724712
K11584	408949
K01711	411696
K07390	552835
K00036	725325
K00573	408785
K02327	551398
K00764	412619
K01611	551724
K03843	551972
K11098	725880
K02938	410188
K06875	551586
K04554	413253
K11518	408284
K00088	550673
K01908	413942
K00294	551113
K03106	552114
K02995	406126
K00418	726747
K04739	409390
K09407	552820
K03165	410571
K03008	551607
K02355	408831
K03037	552319
K10686	409394
K11303	552748
K01874	413796
K03627	550875
K07897	724873
K02924	724966
K00500	408622
K06174	551235
K01868	412200
K02998	410486
K11290	724665
K00615	550804
K03754	410355
K06634	410459
K01890	551101
K09522	413209
K08737	408815
K02960	726439
K00627	551631
K07208	409036
K06269	409804
K06971	413051
K09525	724965
K10394	412711
K11421	409098
K02925	552445
K03258	409560
K12600	412454
K01672	726898
K08043	408363
K07189	724295
K12587	551097
K12734	551723
K01110	411859
K00228	552084
K12399	413881
K05657	552744
K00288	550749
K04458	552694
K13511	550948
K07304	409097
K01115	725119
K04513	409910
K04368	409925
K02206	409959
K12309	725756
K10749	410093
K01793	410118
K08029	725671
K11986	408619
K10645	409303
K01855	410475
K10637	412897
K10641	412236
K11984	409347
K11985	726290
K06841	410589
K10694	552614
K00799	410837
K10532	413119
K12304	550987
K12307	552144
K01785	726225
K12493	409617
K00907	413190
K12393	408391
K12397	552064
K12398	552520
K12385	552375
K14012	409547
K13619	724115
K14000	409414
K02131	726120
K00966	413435
K04699	413772
K03102	408936
K03102	725626
K13139	551355
K13346	724262
K07206	724223
K13141	551396
K13147	551745
K13273	725018
K12812	552515
K13046	410386
K04008	408547
K06237	408552
K00128	408559
K04623	726228
K12366	412456
K01758	412460
K06226	411904
K02602	411907
K11411	411917
K00572	411919
K11366	411920
K00683	411943
K10696	552647
K03064	551386
K10736	725632
K08793	413577
K09490	409587
K09428	408758
K03355	413499
K01899	551403
K02737	411206
K03845	724399
K09142	551815
K03941	551078
K07204	551668
K02973	552272
K06013	551466
K10411	411197
K01872	411923
K02735	552579
K01874	724733
K11498	725469
K01810	551154
K00252	410254
K06069	413834
K02212	552291
K02738	409831
K08811	411779
K02868	726171
K00873	552007
K05543	410264
K00658	409155
K08057	409165
K03062	551128
K05858	408996
K02264	408837
K02918	724191
K02377	552755
K03123	550665
K01530	409192
K00942	552023
K05544	409969
K02427	412247
K00031	551276
K03661	409074
K01772	409922
K00922	551500
K00287	410422
K10808	414008
K00820	406107
K10756	410266
K00637	552313
K01764	408968
K11064	412205
K06134	409224
K00166	412548
K11093	551391
K02921	725432
K04373	411481
K04460	551854
K10419	726176
K09579	724669
K00869	552163
K04382	550710
K00864	551041
K10610	412593
K02154	412810
K10370	409024
K01809	551447
K02991	725647
K00710	413987
K09364	727092
K02727	408986
K00710	411054
K01968	413233
K05754	724128
K06672	724978
K00415	552671
K02865	413868
K07432	726253
K01900	551958
K03939	412328
K09301	724422
K02875	409290
K01698	413708
K08266	409725
K03028	409475
K00819	410582
K02949	724868
K01823	725363
K03134	410004
K03130	724502
K02898	408515
K03869	552700
K02877	413137
K03254	414004
K03847	724431
K03652	724157
K00819	410583
K04662	727101
K03259	551173
K04499	409544
K07152	726314
K00791	724336
K05948	551501
K09499	550694
K10733	408755
K05756	725678
K01640	726494
K03094	409234
K10598	550966
K02138	410557
K03363	552186
K01737	412015
K01749	551872
K06115	413332
K06115	411744
K01074	551664
K01785	552086
K10753	552440
K03265	725555
K08738	408270
K11089	724212
K00856	551856
K12471	413680
K11843	411572
K11848	726482
K10756	551990
K03139	551470
K02953	551867
K09549	726085
K11092	412064
K07071	412276
K06158	413652
K11375	411156
K11254	724757
K01953	724480
K02519	406098
K04707	411982
K10415	413409
K00710	552496
K03469	412100
K03348	726728
K11274	409871
K00573	409488
K03248	408386
K01304	726220
K01679	724321
K10865	413400
K01807	550767
K03105	727473
K04718	411349
K10862	408668
K00167	409306
K03025	552607
K03027	411510
K01206	412394
K03456	726088
K06842	410686
K00943	552148
K01875	413011
K01867	411305
K02920	551870
K11373	551809
K04440	409286
K11129	552781
K06268	551313
K00864	409261
K00616	413867
K03943	409793
K08876	411758
K01482	552121
K00797	725099
K02889	726056
K04345	409791
K09496	551275
K00789	551102
K02930	408526
K02894	409294
K00901	551722
K03104	552323
K02873	552517
K01540	408722
K00939	551523
K03842	551379
K06173	551700
K02259	410617
K09500	551436
K01278	410337
K01623	550785
K09131	408713
K01893	551476
K03236	724532
K02739	408353
K02156	725111
K02893	409637
K02213	552763
K02295	410197
K02257	409103
K00844	551005
K11713	412933
K11647	551881
K11648	409566
K11655	411756
K11673	411279
K11674	552310
K10649	410998
K11427	411070
K10695	410505
K11125	727497
K11649	409501
K11757	552677
K10144	408590
K00382	551039
K07374	408388
K09518	413120
K04794	412127
K02951	552266
K02958	551644
K03066	550794
K06693	410128
K09584	412526
K09699	552557
K03007	724625
K08811	412041
K08342	410257
K01866	413909
K09548	726689
K01803	726117
K10773	551204
K04630	411704
K10576	412330
K08489	725897
K01490	409444
K01880	408392
K02260	727026
K03029	409609
K11854	412114
K08825	409111
K06127	413255
K10743	412837
K01251	408368
K05699	725782
K01876	725136
K01647	410059
K06269	409430
K01530	413138
K08816	552691
K00939	412632
K10573	551852
K01414	412154
K01869	552532
K03937	727599
K10746	550962
K03935	413891
K01648	550686
K02908	411380
K03424	411837
K08493	551363
K10742	725518
K01581	410043
K13025	409866
K03132	552563
K02835	724133
K00586	412557
K03353	550920
K04705	551140
K00111	551904
K03857	413643
K02542	413064
K02258	409420
K08333	726562
K11462	551412
K03115	551655
K02942	406120
K01265	410385
K03644	552644
K11096	414039
K10577	551283
K03495	410941
K02202	412339
K01262	410616
K11593	552062
K08814	409288
K01530	413328
K01834	552736
K03142	411526
K02969	726013
K00927	411576
K10884	552680
K00688	409267
K01887	550903
K01540	410905
K03163	412750
K02210	409979
K03097	409767
K02328	727251
K01942	411759
K06258	412941
K11252	724869
K11252	726487
K10750	411150
K06265	408826
K03009	727025
K09523	413441
K09537	552846
K05609	409387
K01379	409341
K11291	408464
K01047	409614
K06700	409668
K08770	409675
K10319	413637
K06972	413657
K11485	413288
K01593	410638
K03283	410620
K11857	408911
K11855	724537
K09602	725744
K00717	552522
K07952	409342
K06094	409348
K10608	413376
K08501	552098
K02132	409114
K07508	408291
K05129	408312
K00721	409115
K03239	409118
K06619	409127
K10839	409340
K11298	409240
K11883	727288
K03283	409418
K00248	411697
K00134	413924
K06170	551695
K06171	552178
K06172	408814
K09598	409691
K09478	409712
K06059	551599
K04520	551733
K00445	413501
K05730	413488
K01357	413500
K03209	413502
K08802	413510
K07198	409577
K04438	409578
K04556	412975
K10172	412976
K10799	413032
K09442	413060
K08701	413076
K10260	413081
K10776	413086
K05743	413152
K04729	413194
K04575	413195
K09069	413254
K07297	550659
K01183	413705
K07556	413714
K11205	413735
K06275	409755
K02211	412560
K05122	413616
K08491	410719
K10596	409564
K06631	413261
K11716	411494
K04487	410039
K00249	408567
K03249	413145
K03949	413014
K04634	550818
K11406	408331
K11307	408793
K08675	409459
K08131	409448
K02366	408293
K00253	408288
K06497	552721
K04560	410279
K11124	409795
K03253	410100
K03255	552519
K03245	409796
K10609	409279
K03870	725467
K10612	551563
K10358	409285
K10356	409530
K10356	410960
K10356	552299
K08834	409937
K08834	410489
K10357	726456
K04648	413931
K09531	409991
K05208	406079
K09577	413785
K11322	413793
K00030	409292
K08658	409333
K00444	414037
K10728	410940
K04468	410956
K00109	410999
K04632	411011
K08823	411812
K09213	410209
K11270	726016
K11255	410637
K11308	552696
K02223	410757
K11253	725414
K11253	726692
K11253	726542
K11266	411194
K10359	726683
K10361	408444
K11805	411901
K11428	412027
K10956	725571
K10626	410886
K08283	409312
K04501	409321
K08202	412399
K11884	725734
K11728	412256
K08863	550739
K10080	550798
K00854	409884
K01580	408432
K09328	408443
K11765	724311
K11778	551358
K11807	413547
K08864	551673
K09215	725053
K05691	552850
K03681	413313
K03961	408477
K03958	726146
K03963	724827
K11188	411852
K03965	409586
K11806	411024
K11136	412546
K00911	409943
K04527	411297
K10397	411316
K06103	411347
K09504	411359
K01835	411897
K10408	412775
K07512	411662
K09173	411674
K02332	411763
K08867	725503
K10730	410301
K03959	725797
K10722	411893
K07521	408264
K11135	408439
K10408	412230
K09366	410657
K11481	412271
K09381	411374
K00999	411408
K00654	411447
K10769	411448
K08766	411473
K02838	411482
K08799	411529
K10595	411536
K01408	413539
K10606	727490
K06632	551677
K05770	413997
K04427	413809
K04552	413822
K04578	413829
K06053	413870
K08187	413906
K07767	413966
K09574	550701
K06491	409849
K06277	409856
K00021	550724
K01148	408626
K00469	408650
K10583	408708
K05119	408718
K00058	725967
K00888	551182
K10297	412059
K10691	412281
K11979	410726
K10863	408601
K09090	409822
K09090	410468
K03175	551819
K06528	409495
K01565	550884
K02928	100191002
K01358	409011
K09404	551340
K11978	412002
K12162	726196
K12165	551106
K12188	410869
K07944	408522
K11827	725807
K11643	552031
K11652	552824
K11654	412742
K11664	724519
K11665	410352
K00889	724991
K11831	411828
K04533	726358
K00699	408788
K06826	408797
K10660	552063
K00030	410396
K09381	411373
K10436	411371
K07378	411321
K11826	408418
K11795	725546
K11792	409984
K05676	411685
K10249	411692
K00629	411724
K11321	411727
K10720	408398
K02105	408399
K09409	408423
K00914	725770
K03351	409810
K03352	410290
K10727	409859
K10052	411207
K10282	408902
K11969	552264
K09180	410893
K11841	726488
K04523	410054
K00357	409160
K11660	413318
K11141	412263
K10424	412267
K07207	412278
K08601	410344
K11599	551411
K09113	410953
K01092	726463
K09113	412452
K00911	413817
K05088	410671
K04559	410782
K03120	412919
K00728	551420
K00728	551578
K09532	408863
K08869	408866
K00008	408871
K04497	408894
K08588	725780
K10582	409607
K04638	552841
K08018	408810
K01796	412341
K11404	412350
K01672	408827
K04577	412591
K00738	412423
K09054	412432
K10265	408843
K11839	411362
K11840	411981
K11832	409389
K11836	552324
K04364	550857
K12184	408783
K10275	725886
K05610	413813
K09027	408853
K01360	408835
K08268	408852
K10426	725207
K12311	552249
K12316	409365
K08064	725757
K01691	552805
K10532	551314
K09660	410429
K03213	724997
K07342	726721
K04448	726289
K14006	408983
K14007	411410
K09382	726200
K06184	413390
K08517	413394
K00923	413425
K14026	409281
K11802	412997
K01322	411896
K08706	724640
K12492	411477
K02098	727246
K03125	412176
K11583	412914
K00181	726113
K13181	726537
K00733	551662
K13187	551446
K13199	409410
K12826	552334
K12828	551331
K13157	550858
K13207	410353
K13208	410689
K13210	552294
K12584	552284
K12585	413944
K12835	551822
K12836	413842
K12837	550656
K13168	725528
K13177	408794
K13173	408409
K12855	551493
K12856	551620
K13219	726178
K13220	726024
